Order_ID,Order_Date,Shipping_Date,Delivery_Date,Region,City,Warehouse,Supplier,Product_ID,Category,Order_Quantity,Unit_Price,Total_Sales,Inventory_Level,Reorder_Level,Shipping_Mode,Delivery_Status
ORD15886,2024-07-24,2024-07-25,2024-07-31,North,Delhi,WH-A,Supplier Beta,P324,Electronics,17,451,7667,27,81,Standard,On Time
ORD15887,2024-11-23,2024-11-24,2024-11-30,North,Delhi,WH-C,Supplier Omega,P484,Clothing,20,317,6340,195,27,Same Day,On Time
ORD15888,2024-11-29,2024-11-30,2024-12-01,East,Patna,WH-B,Supplier Omega,P639,Electronics,13,402,5226,441,99,Express,On Time
ORD15889,2023-12-08,2023-12-10,2023-12-16,East,Kolkata,WH-C,Supplier Beta,P198,Sports,6,274,1644,191,99,Express,On Time
ORD15890,2024-09-02,2024-09-05,2024-09-06,South,Chennai,WH-A,Supplier Gamma,P329,Health,12,296,3552,254,87,Express,On Time
ORD15891,2023-09-30,2023-10-02,2023-10-05,South,Bangalore,WH-D,Supplier Delta,P159,Clothing,9,58,522,472,51,Express,On Time
ORD15892,2023-03-25,2023-03-28,2023-04-07,West,Mumbai,WH-A,Supplier Beta,P894,Sports,1,399,399,229,74,Same Day,Late
ORD15893,2023-03-31,2023-04-01,2023-04-08,South,Hyderabad,WH-B,Supplier Omega,P300,Clothing,20,218,4360,410,28,Express,On Time
ORD15894,2024-07-29,2024-07-30,2024-08-05,South,Hyderabad,WH-A,Supplier Alpha,P316,Clothing,3,391,1173,428,93,Express,On Time
ORD15895,2023-07-06,2023-07-09,2023-07-18,North,Lucknow,WH-D,Supplier Alpha,P547,Home & Kitchen,7,470,3290,447,55,Same Day,Late
ORD15896,2024-08-08,2024-08-08,2024-08-11,North,Chandigarh,WH-C,Supplier Delta,P487,Electronics,1,220,220,494,90,Express,On Time
ORD15897,2024-11-10,2024-11-12,2024-11-13,South,Bangalore,WH-A,Supplier Alpha,P502,Home & Kitchen,15,221,3315,432,86,Express,On Time
ORD15898,2024-04-11,2024-04-13,2024-04-15,South,Hyderabad,WH-B,Supplier Beta,P332,Sports,1,363,363,362,47,Standard,On Time
ORD15899,2024-05-31,2024-05-31,2024-06-03,South,Chennai,WH-B,Supplier Gamma,P742,Health,2,312,624,307,40,Same Day,On Time
ORD15900,2023-10-01,2023-10-04,2023-10-09,North,Chandigarh,WH-D,Supplier Omega,P384,Clothing,19,17,323,376,44,Express,On Time
ORD15901,2023-03-01,2023-03-01,2023-03-07,North,Chandigarh,WH-E,Supplier Omega,P784,Sports,20,418,8360,183,24,Standard,On Time
ORD15902,2024-12-31,2025-01-02,2025-01-06,South,Bangalore,WH-D,Supplier Alpha,P380,Clothing,17,189,3213,157,92,Express,On Time
ORD15903,2023-10-31,2023-11-02,2023-11-09,South,Chennai,WH-B,Supplier Delta,P511,Sports,17,218,3706,232,39,Express,On Time
ORD15904,2024-03-05,2024-03-06,2024-03-07,East,Bhubaneswar,WH-B,Supplier Delta,P580,Health,3,492,1476,173,98,Express,On Time
ORD15905,2024-03-22,2024-03-24,2024-03-26,North,Delhi,WH-B,Supplier Delta,P748,Home & Kitchen,13,332,4316,49,56,Express,Cancelled
ORD15906,2023-07-06,2023-07-06,2023-07-12,East,Bhubaneswar,WH-D,Supplier Alpha,P860,Clothing,3,478,1434,358,83,Express,On Time
ORD15907,2023-06-10,2023-06-13,2023-06-18,East,Bhubaneswar,WH-C,Supplier Gamma,P382,Home & Kitchen,3,109,327,251,26,Express,On Time
ORD15908,2024-01-09,2024-01-11,2024-01-21,West,Ahmedabad,WH-B,Supplier Gamma,P119,Electronics,20,496,9920,274,36,Standard,Late
ORD15909,2024-10-07,2024-10-09,2024-10-15,South,Hyderabad,WH-A,Supplier Alpha,P469,Home & Kitchen,9,478,4302,144,59,Same Day,On Time
ORD15910,2023-09-11,2023-09-12,2023-09-22,West,Pune,WH-E,Supplier Beta,P740,Sports,6,77,462,29,55,Standard,Late
ORD15911,2023-01-16,2023-01-19,2023-01-20,West,Ahmedabad,WH-D,Supplier Omega,P819,Electronics,3,268,804,371,44,Standard,On Time
ORD15912,2023-10-31,2023-11-02,2023-11-08,South,Chennai,WH-C,Supplier Omega,P228,Sports,18,99,1782,24,38,Standard,On Time
ORD15913,2023-01-11,2023-01-11,2023-01-17,South,Chennai,WH-A,Supplier Alpha,P257,Sports,17,221,3757,275,54,Express,On Time
ORD15914,2024-06-09,2024-06-09,2024-06-15,East,Bhubaneswar,WH-E,Supplier Omega,P358,Health,17,293,4981,358,79,Standard,On Time
ORD15915,2023-08-09,2023-08-11,2023-08-15,South,Hyderabad,WH-B,Supplier Delta,P501,Home & Kitchen,1,375,375,371,76,Express,On Time
ORD15916,2024-10-06,2024-10-09,2024-10-19,South,Bangalore,WH-A,Supplier Alpha,P404,Electronics,19,41,779,122,21,Standard,Late
ORD15917,2024-08-19,2024-08-21,2024-08-23,West,Ahmedabad,WH-A,Supplier Alpha,P597,Electronics,16,226,3616,288,49,Express,On Time
ORD15918,2024-10-04,2024-10-06,2024-10-09,West,Ahmedabad,WH-C,Supplier Beta,P815,Health,15,77,1155,478,53,Same Day,On Time
ORD15919,2023-06-11,2023-06-11,2023-06-13,East,Patna,WH-B,Supplier Omega,P332,Clothing,8,427,3416,345,32,Standard,On Time
ORD15920,2023-12-24,2023-12-25,2024-01-04,North,Chandigarh,WH-C,Supplier Beta,P862,Health,17,500,8500,295,85,Same Day,Late
ORD15921,2024-07-17,2024-07-17,2024-07-24,North,Chandigarh,WH-D,Supplier Gamma,P271,Home & Kitchen,15,433,6495,134,52,Standard,On Time
ORD15922,2024-04-06,2024-04-09,2024-04-13,West,Pune,WH-D,Supplier Omega,P517,Health,8,139,1112,476,57,Standard,On Time
ORD15923,2023-01-02,2023-01-03,2023-01-10,East,Bhubaneswar,WH-B,Supplier Beta,P444,Health,6,298,1788,342,54,Standard,On Time
ORD15924,2024-12-07,2024-12-09,2024-12-17,West,Mumbai,WH-D,Supplier Gamma,P895,Health,13,165,2145,144,74,Same Day,Late
ORD15925,2024-03-11,2024-03-13,2024-03-23,East,Kolkata,WH-C,Supplier Alpha,P860,Home & Kitchen,5,49,245,442,96,Same Day,Late
ORD15926,2024-01-26,2024-01-28,2024-02-04,North,Delhi,WH-C,Supplier Delta,P114,Health,13,429,5577,169,82,Same Day,On Time
ORD15927,2023-07-09,2023-07-10,2023-07-11,North,Delhi,WH-A,Supplier Omega,P121,Health,16,125,2000,401,94,Same Day,On Time
ORD15928,2024-01-10,2024-01-12,2024-01-13,North,Lucknow,WH-A,Supplier Alpha,P290,Home & Kitchen,7,179,1253,291,84,Standard,On Time
ORD15929,2023-01-30,2023-02-01,2023-02-09,East,Bhubaneswar,WH-B,Supplier Gamma,P796,Electronics,10,213,2130,267,75,Same Day,Late
ORD15930,2023-04-30,2023-04-30,2023-05-02,North,Delhi,WH-E,Supplier Gamma,P583,Home & Kitchen,1,182,182,264,52,Standard,On Time
ORD15931,2024-09-28,2024-09-28,2024-10-04,West,Mumbai,WH-B,Supplier Gamma,P774,Health,17,381,6477,243,70,Express,On Time
ORD15932,2023-01-11,2023-01-13,2023-01-17,East,Bhubaneswar,WH-B,Supplier Alpha,P412,Clothing,6,23,138,33,42,Standard,On Time
ORD15933,2023-06-09,2023-06-10,2023-06-15,West,Mumbai,WH-A,Supplier Delta,P262,Health,4,475,1900,297,87,Standard,On Time
ORD15934,2023-03-24,2023-03-27,2023-03-28,West,Pune,WH-D,Supplier Delta,P328,Clothing,6,475,2850,21,88,Standard,On Time
ORD15935,2024-04-23,2024-04-25,2024-04-29,South,Bangalore,WH-A,Supplier Delta,P407,Sports,1,422,422,479,34,Same Day,On Time
ORD15936,2024-04-10,2024-04-10,2024-04-19,East,Bhubaneswar,WH-A,Supplier Omega,P112,Health,11,27,297,248,36,Standard,Late
ORD15937,2023-04-03,2023-04-03,2023-04-10,East,Bhubaneswar,WH-C,Supplier Delta,P736,Sports,13,131,1703,221,22,Express,Cancelled
ORD15938,2024-11-07,2024-11-10,2024-11-13,South,Chennai,WH-B,Supplier Gamma,P990,Clothing,1,109,109,495,35,Same Day,On Time
ORD15939,2023-09-09,2023-09-09,2023-09-14,West,Ahmedabad,WH-A,Supplier Delta,P769,Health,10,493,4930,256,32,Standard,On Time
ORD15940,2023-09-15,2023-09-17,2023-09-18,West,Ahmedabad,WH-A,Supplier Alpha,P143,Clothing,3,186,558,113,72,Same Day,On Time
ORD15941,2024-01-30,2024-01-30,2024-02-04,West,Pune,WH-A,Supplier Delta,P211,Home & Kitchen,17,38,646,137,78,Standard,On Time
ORD15942,2023-04-02,2023-04-03,2023-04-04,South,Bangalore,WH-D,Supplier Beta,P541,Sports,10,197,1970,406,53,Same Day,On Time
ORD15943,2023-01-15,2023-01-18,2023-01-28,South,Bangalore,WH-E,Supplier Omega,P360,Health,10,92,920,489,60,Same Day,Late
ORD15944,2023-12-08,2023-12-08,2023-12-11,North,Delhi,WH-B,Supplier Beta,P550,Clothing,20,466,9320,472,41,Express,On Time
ORD15945,2023-06-23,2023-06-23,2023-06-27,South,Bangalore,WH-A,Supplier Delta,P327,Sports,16,368,5888,481,72,Standard,On Time
ORD15946,2024-05-25,2024-05-28,2024-06-02,East,Bhubaneswar,WH-B,Supplier Alpha,P565,Home & Kitchen,16,423,6768,26,99,Same Day,On Time
ORD15947,2023-07-07,2023-07-09,2023-07-19,West,Mumbai,WH-D,Supplier Alpha,P546,Electronics,12,196,2352,342,91,Express,Late
ORD15948,2023-09-08,2023-09-11,2023-09-13,West,Mumbai,WH-E,Supplier Delta,P187,Electronics,20,238,4760,276,35,Standard,On Time
ORD15949,2023-12-23,2023-12-25,2023-12-27,East,Kolkata,WH-E,Supplier Omega,P193,Home & Kitchen,7,310,2170,476,36,Express,On Time
ORD15950,2024-05-02,2024-05-04,2024-05-10,South,Chennai,WH-B,Supplier Omega,P845,Sports,10,283,2830,45,48,Express,On Time
ORD15951,2024-01-23,2024-01-25,2024-02-01,South,Hyderabad,WH-C,Supplier Omega,P206,Clothing,17,175,2975,187,37,Same Day,On Time
ORD15952,2023-09-29,2023-09-29,2023-10-01,South,Bangalore,WH-D,Supplier Delta,P853,Clothing,13,165,2145,68,55,Express,On Time
ORD15953,2024-10-08,2024-10-10,2024-10-18,North,Chandigarh,WH-B,Supplier Alpha,P329,Sports,8,332,2656,225,88,Standard,Late
ORD15954,2023-05-24,2023-05-27,2023-05-31,West,Mumbai,WH-D,Supplier Beta,P479,Clothing,14,26,364,62,46,Express,On Time
ORD15955,2024-01-05,2024-01-05,2024-01-10,East,Bhubaneswar,WH-A,Supplier Beta,P500,Electronics,7,354,2478,44,68,Express,On Time
ORD15956,2023-06-20,2023-06-21,2023-07-01,South,Hyderabad,WH-C,Supplier Beta,P648,Health,13,77,1001,3,50,Same Day,Late
ORD15957,2024-11-27,2024-11-30,2024-12-06,North,Delhi,WH-C,Supplier Alpha,P907,Health,17,152,2584,74,93,Standard,On Time
ORD15958,2024-03-01,2024-03-03,2024-03-10,South,Chennai,WH-C,Supplier Delta,P875,Sports,4,360,1440,413,33,Standard,On Time
ORD15959,2023-07-14,2023-07-16,2023-07-21,South,Chennai,WH-B,Supplier Gamma,P252,Clothing,17,392,6664,151,20,Same Day,On Time
ORD15960,2023-11-22,2023-11-25,2023-11-28,East,Bhubaneswar,WH-B,Supplier Gamma,P345,Electronics,12,204,2448,79,93,Same Day,On Time
ORD15961,2024-11-03,2024-11-03,2024-11-12,South,Hyderabad,WH-C,Supplier Gamma,P110,Health,8,46,368,464,34,Same Day,Late
ORD15962,2024-07-01,2024-07-03,2024-07-10,South,Hyderabad,WH-E,Supplier Alpha,P495,Health,3,115,345,230,31,Same Day,On Time
ORD15963,2024-01-09,2024-01-12,2024-01-14,South,Chennai,WH-D,Supplier Omega,P806,Clothing,7,231,1617,371,44,Express,On Time
ORD15964,2023-09-02,2023-09-02,2023-09-12,West,Ahmedabad,WH-E,Supplier Omega,P539,Electronics,1,495,495,195,79,Express,Late
ORD15965,2023-08-21,2023-08-23,2023-08-25,West,Mumbai,WH-E,Supplier Beta,P567,Health,2,135,270,458,70,Express,On Time
ORD15966,2024-01-09,2024-01-09,2024-01-17,East,Bhubaneswar,WH-A,Supplier Gamma,P966,Home & Kitchen,16,268,4288,70,67,Same Day,Late
ORD15967,2023-10-15,2023-10-17,2023-10-26,East,Kolkata,WH-A,Supplier Beta,P841,Electronics,20,258,5160,71,58,Standard,Late
ORD15968,2023-05-15,2023-05-15,2023-05-23,West,Ahmedabad,WH-D,Supplier Gamma,P351,Home & Kitchen,20,43,860,259,70,Express,Late
ORD15969,2023-11-02,2023-11-03,2023-11-09,West,Mumbai,WH-E,Supplier Delta,P955,Home & Kitchen,11,464,5104,391,53,Standard,On Time
ORD15970,2023-11-08,2023-11-09,2023-11-16,West,Ahmedabad,WH-D,Supplier Alpha,P210,Clothing,1,470,470,360,51,Express,On Time
ORD15971,2023-02-02,2023-02-04,2023-02-11,West,Mumbai,WH-E,Supplier Beta,P479,Health,20,267,5340,419,64,Express,On Time
ORD15972,2023-08-13,2023-08-13,2023-08-17,South,Bangalore,WH-A,Supplier Gamma,P225,Electronics,6,58,348,170,99,Express,On Time
ORD15973,2023-04-22,2023-04-25,2023-04-29,West,Pune,WH-D,Supplier Delta,P151,Home & Kitchen,12,106,1272,374,70,Express,On Time
ORD15974,2024-04-19,2024-04-21,2024-04-26,South,Chennai,WH-D,Supplier Delta,P420,Home & Kitchen,5,257,1285,16,26,Same Day,On Time
ORD15975,2023-09-01,2023-09-04,2023-09-14,South,Hyderabad,WH-E,Supplier Delta,P451,Sports,20,364,7280,422,89,Same Day,Late
ORD15976,2024-03-28,2024-03-30,2024-04-09,East,Bhubaneswar,WH-D,Supplier Alpha,P451,Clothing,1,277,277,258,26,Express,Late
ORD15977,2023-08-22,2023-08-22,2023-08-26,West,Pune,WH-A,Supplier Beta,P218,Health,16,425,6800,388,65,Express,On Time
ORD15978,2023-12-23,2023-12-26,2024-01-03,South,Hyderabad,WH-C,Supplier Beta,P727,Sports,10,337,3370,29,28,Standard,Late
ORD15979,2024-04-09,2024-04-09,2024-04-17,South,Hyderabad,WH-C,Supplier Beta,P669,Electronics,10,290,2900,167,79,Standard,Late
ORD15980,2024-01-26,2024-01-28,2024-02-05,East,Patna,WH-E,Supplier Gamma,P114,Health,14,47,658,493,42,Standard,Late
ORD15981,2023-11-02,2023-11-02,2023-11-04,East,Bhubaneswar,WH-D,Supplier Delta,P188,Home & Kitchen,16,90,1440,52,90,Express,On Time
ORD15982,2023-07-21,2023-07-22,2023-07-30,East,Bhubaneswar,WH-B,Supplier Beta,P377,Sports,6,156,936,234,25,Express,Late
ORD15983,2023-07-01,2023-07-01,2023-07-03,South,Bangalore,WH-C,Supplier Delta,P802,Electronics,8,160,1280,147,55,Same Day,On Time
ORD15984,2023-01-21,2023-01-24,2023-02-03,East,Bhubaneswar,WH-C,Supplier Beta,P963,Home & Kitchen,12,314,3768,420,62,Express,Cancelled
ORD15985,2024-03-14,2024-03-14,2024-03-23,South,Bangalore,WH-A,Supplier Alpha,P468,Home & Kitchen,9,446,4014,25,36,Same Day,Late
ORD15986,2023-12-28,2023-12-31,2024-01-06,East,Kolkata,WH-A,Supplier Alpha,P194,Home & Kitchen,4,318,1272,197,76,Express,On Time
ORD15987,2024-11-06,2024-11-09,2024-11-17,East,Kolkata,WH-D,Supplier Gamma,P359,Clothing,20,40,800,269,23,Express,Late
ORD15988,2024-03-07,2024-03-07,2024-03-12,North,Chandigarh,WH-D,Supplier Delta,P377,Sports,18,396,7128,470,50,Same Day,On Time
ORD15989,2023-06-08,2023-06-09,2023-06-16,South,Bangalore,WH-D,Supplier Beta,P572,Health,14,299,4186,63,90,Same Day,On Time
ORD15990,2024-07-16,2024-07-17,2024-07-21,East,Patna,WH-C,Supplier Alpha,P433,Clothing,11,252,2772,305,70,Same Day,On Time
ORD15991,2023-09-05,2023-09-06,2023-09-12,South,Hyderabad,WH-C,Supplier Alpha,P700,Electronics,13,121,1573,280,54,Same Day,On Time
ORD15992,2024-05-03,2024-05-05,2024-05-06,North,Chandigarh,WH-E,Supplier Delta,P123,Electronics,1,298,298,228,39,Express,On Time
ORD15993,2023-07-28,2023-07-30,2023-08-04,West,Mumbai,WH-D,Supplier Delta,P415,Health,14,402,5628,273,94,Express,Cancelled
ORD15994,2023-09-08,2023-09-10,2023-09-15,West,Pune,WH-A,Supplier Delta,P776,Health,9,286,2574,317,33,Standard,On Time
ORD15995,2024-03-23,2024-03-25,2024-03-29,West,Mumbai,WH-B,Supplier Omega,P776,Health,5,398,1990,116,54,Same Day,On Time
ORD15996,2023-09-29,2023-09-30,2023-10-06,West,Pune,WH-B,Supplier Gamma,P423,Sports,6,26,156,19,87,Express,On Time
ORD15997,2023-07-21,2023-07-23,2023-07-25,North,Delhi,WH-A,Supplier Beta,P400,Electronics,9,294,2646,493,66,Express,On Time
ORD15998,2023-05-02,2023-05-05,2023-05-11,West,Mumbai,WH-E,Supplier Omega,P634,Electronics,2,428,856,119,98,Standard,On Time
ORD15999,2024-02-20,2024-02-23,2024-03-02,North,Delhi,WH-D,Supplier Alpha,P652,Health,8,311,2488,435,31,Same Day,Late
ORD16000,2023-06-02,2023-06-03,2023-06-06,East,Bhubaneswar,WH-D,Supplier Gamma,P517,Sports,17,148,2516,138,94,Same Day,On Time
ORD16001,2023-05-03,2023-05-03,2023-05-09,South,Bangalore,WH-B,Supplier Alpha,P114,Health,13,255,3315,368,81,Express,On Time
ORD16002,2024-02-05,2024-02-07,2024-02-13,North,Chandigarh,WH-A,Supplier Gamma,P895,Home & Kitchen,1,412,412,321,59,Same Day,On Time
ORD16003,2023-11-08,2023-11-11,2023-11-16,South,Bangalore,WH-B,Supplier Beta,P214,Home & Kitchen,2,461,922,6,75,Standard,On Time
ORD16004,2024-03-12,2024-03-12,2024-03-14,East,Bhubaneswar,WH-E,Supplier Omega,P763,Health,8,377,3016,178,21,Same Day,On Time
ORD16005,2024-01-28,2024-01-31,2024-02-03,South,Hyderabad,WH-A,Supplier Omega,P350,Health,16,489,7824,203,99,Standard,On Time
ORD16006,2024-02-28,2024-02-28,2024-03-07,West,Ahmedabad,WH-D,Supplier Gamma,P525,Clothing,20,126,2520,29,56,Express,Cancelled
ORD16007,2023-07-21,2023-07-24,2023-08-01,West,Pune,WH-E,Supplier Beta,P563,Clothing,3,335,1005,494,76,Standard,Late
ORD16008,2023-12-05,2023-12-08,2023-12-16,South,Bangalore,WH-C,Supplier Alpha,P735,Electronics,14,370,5180,400,24,Express,Late
ORD16009,2023-02-21,2023-02-23,2023-02-27,North,Lucknow,WH-C,Supplier Delta,P236,Health,19,135,2565,237,30,Express,On Time
ORD16010,2024-04-25,2024-04-26,2024-04-28,East,Kolkata,WH-E,Supplier Omega,P269,Health,2,237,474,150,91,Express,On Time
ORD16011,2024-05-11,2024-05-13,2024-05-18,North,Delhi,WH-B,Supplier Beta,P727,Sports,16,304,4864,278,70,Standard,On Time
ORD16012,2024-02-27,2024-02-28,2024-03-03,North,Lucknow,WH-A,Supplier Alpha,P873,Sports,1,374,374,374,32,Standard,On Time
ORD16013,2023-07-30,2023-07-31,2023-08-05,West,Mumbai,WH-E,Supplier Omega,P127,Home & Kitchen,14,103,1442,206,29,Express,On Time
ORD16014,2023-09-28,2023-10-01,2023-10-10,East,Patna,WH-A,Supplier Delta,P668,Electronics,17,494,8398,249,47,Express,Late
ORD16015,2023-12-14,2023-12-17,2023-12-21,North,Delhi,WH-D,Supplier Delta,P966,Health,1,163,163,161,36,Express,On Time
ORD16016,2024-10-05,2024-10-07,2024-10-10,North,Delhi,WH-A,Supplier Beta,P904,Home & Kitchen,16,114,1824,175,55,Express,On Time
ORD16017,2023-01-16,2023-01-18,2023-01-23,East,Patna,WH-A,Supplier Alpha,P951,Clothing,11,403,4433,125,70,Standard,On Time
ORD16018,2023-08-16,2023-08-17,2023-08-27,West,Ahmedabad,WH-E,Supplier Beta,P482,Electronics,11,79,869,183,21,Same Day,Late
ORD16019,2023-05-10,2023-05-12,2023-05-21,West,Mumbai,WH-E,Supplier Delta,P864,Clothing,2,265,530,303,95,Express,Late
ORD16020,2023-04-17,2023-04-19,2023-04-29,South,Hyderabad,WH-C,Supplier Omega,P766,Sports,15,430,6450,149,35,Same Day,Late
ORD16021,2024-09-27,2024-09-28,2024-10-02,West,Mumbai,WH-C,Supplier Omega,P486,Home & Kitchen,9,123,1107,431,20,Standard,On Time
ORD16022,2024-11-05,2024-11-08,2024-11-18,West,Mumbai,WH-B,Supplier Alpha,P234,Health,6,350,2100,109,99,Express,Late
ORD16023,2024-09-21,2024-09-24,2024-10-02,East,Kolkata,WH-A,Supplier Alpha,P929,Clothing,12,427,5124,189,31,Standard,Late
ORD16024,2024-11-02,2024-11-02,2024-11-08,North,Delhi,WH-B,Supplier Gamma,P942,Electronics,3,185,555,484,82,Same Day,On Time
ORD16025,2024-05-05,2024-05-06,2024-05-09,North,Lucknow,WH-D,Supplier Alpha,P152,Clothing,1,447,447,288,79,Standard,On Time
ORD16026,2023-04-17,2023-04-19,2023-04-28,North,Chandigarh,WH-A,Supplier Delta,P444,Home & Kitchen,1,115,115,184,71,Same Day,Late
ORD16027,2024-09-08,2024-09-11,2024-09-21,West,Mumbai,WH-D,Supplier Delta,P932,Electronics,5,307,1535,234,57,Same Day,Late
ORD16028,2024-08-19,2024-08-21,2024-08-30,South,Bangalore,WH-B,Supplier Alpha,P184,Home & Kitchen,11,287,3157,116,29,Same Day,Late
ORD16029,2024-09-21,2024-09-22,2024-10-01,South,Chennai,WH-B,Supplier Alpha,P523,Electronics,13,45,585,256,93,Express,Late
ORD16030,2024-05-10,2024-05-13,2024-05-23,South,Bangalore,WH-B,Supplier Alpha,P187,Electronics,16,466,7456,121,68,Express,Late
ORD16031,2023-01-26,2023-01-28,2023-02-06,North,Delhi,WH-D,Supplier Omega,P731,Clothing,6,233,1398,404,30,Standard,Late
ORD16032,2023-06-27,2023-06-29,2023-07-09,East,Patna,WH-A,Supplier Gamma,P195,Electronics,19,246,4674,499,31,Same Day,Late
ORD16033,2024-01-12,2024-01-14,2024-01-21,South,Chennai,WH-A,Supplier Delta,P594,Home & Kitchen,4,266,1064,404,84,Express,On Time
ORD16034,2023-06-06,2023-06-07,2023-06-13,South,Bangalore,WH-D,Supplier Delta,P277,Clothing,1,238,238,450,49,Standard,On Time
ORD16035,2023-02-05,2023-02-07,2023-02-16,West,Ahmedabad,WH-B,Supplier Beta,P146,Health,12,183,2196,442,70,Standard,Late
ORD16036,2024-01-16,2024-01-18,2024-01-24,South,Bangalore,WH-A,Supplier Alpha,P582,Electronics,2,132,264,175,33,Same Day,On Time
ORD16037,2024-05-23,2024-05-25,2024-05-31,South,Bangalore,WH-C,Supplier Gamma,P755,Health,7,60,420,28,51,Standard,On Time
ORD16038,2024-11-14,2024-11-15,2024-11-24,North,Delhi,WH-E,Supplier Alpha,P267,Clothing,9,75,675,500,91,Same Day,Late
ORD16039,2024-06-19,2024-06-22,2024-06-25,East,Kolkata,WH-D,Supplier Omega,P968,Electronics,9,400,3600,85,51,Standard,On Time
ORD16040,2024-09-12,2024-09-13,2024-09-23,North,Chandigarh,WH-B,Supplier Beta,P981,Electronics,2,375,750,45,72,Standard,Late
ORD16041,2023-04-27,2023-04-27,2023-04-30,East,Bhubaneswar,WH-B,Supplier Omega,P406,Health,4,454,1816,196,100,Express,On Time
ORD16042,2023-07-26,2023-07-28,2023-08-01,North,Lucknow,WH-A,Supplier Gamma,P477,Sports,15,230,3450,261,78,Same Day,On Time
ORD16043,2023-08-30,2023-09-02,2023-09-08,South,Hyderabad,WH-B,Supplier Alpha,P216,Sports,1,151,151,429,55,Express,On Time
ORD16044,2024-01-19,2024-01-21,2024-01-27,East,Bhubaneswar,WH-C,Supplier Alpha,P304,Clothing,12,43,516,445,47,Same Day,On Time
ORD16045,2023-01-31,2023-02-02,2023-02-03,South,Chennai,WH-B,Supplier Delta,P637,Clothing,17,109,1853,361,72,Same Day,On Time
ORD16046,2024-10-01,2024-10-02,2024-10-11,North,Chandigarh,WH-A,Supplier Gamma,P740,Health,15,493,7395,325,99,Same Day,Late
ORD16047,2023-08-22,2023-08-24,2023-08-30,North,Lucknow,WH-B,Supplier Alpha,P606,Electronics,5,26,130,71,45,Same Day,On Time
ORD16048,2024-10-04,2024-10-05,2024-10-06,East,Kolkata,WH-A,Supplier Omega,P541,Clothing,1,218,218,477,100,Same Day,On Time
ORD16049,2024-08-21,2024-08-23,2024-08-29,North,Lucknow,WH-C,Supplier Omega,P553,Electronics,9,43,387,380,38,Standard,On Time
ORD16050,2023-01-06,2023-01-06,2023-01-10,South,Bangalore,WH-A,Supplier Beta,P504,Sports,20,192,3840,402,77,Standard,On Time
ORD16051,2024-10-06,2024-10-07,2024-10-15,West,Mumbai,WH-E,Supplier Beta,P313,Electronics,17,260,4420,149,35,Standard,Late
ORD16052,2023-03-20,2023-03-20,2023-03-29,East,Patna,WH-D,Supplier Delta,P991,Clothing,8,442,3536,361,39,Standard,Late
ORD16053,2023-03-22,2023-03-22,2023-03-27,North,Chandigarh,WH-C,Supplier Delta,P481,Home & Kitchen,2,90,180,112,28,Express,On Time
ORD16054,2023-03-11,2023-03-14,2023-03-22,West,Ahmedabad,WH-B,Supplier Delta,P850,Clothing,7,130,910,62,65,Same Day,Late
ORD16055,2024-01-03,2024-01-03,2024-01-10,North,Delhi,WH-E,Supplier Delta,P815,Electronics,12,77,924,375,55,Express,On Time
ORD16056,2023-05-24,2023-05-24,2023-06-01,West,Mumbai,WH-E,Supplier Beta,P587,Electronics,4,254,1016,124,74,Same Day,Late
ORD16057,2023-02-09,2023-02-09,2023-02-18,East,Patna,WH-E,Supplier Gamma,P289,Electronics,14,65,910,89,82,Standard,Late
ORD16058,2023-12-03,2023-12-05,2023-12-13,South,Bangalore,WH-D,Supplier Beta,P406,Electronics,12,500,6000,54,34,Same Day,Late
ORD16059,2023-09-02,2023-09-04,2023-09-10,North,Lucknow,WH-A,Supplier Omega,P210,Clothing,19,457,8683,139,40,Same Day,On Time
ORD16060,2024-11-27,2024-11-28,2024-11-30,East,Kolkata,WH-A,Supplier Alpha,P529,Sports,1,311,311,142,93,Same Day,On Time
ORD16061,2024-06-02,2024-06-02,2024-06-08,West,Mumbai,WH-D,Supplier Gamma,P828,Health,6,183,1098,19,43,Same Day,On Time
ORD16062,2023-12-08,2023-12-11,2023-12-16,North,Delhi,WH-D,Supplier Gamma,P219,Home & Kitchen,1,59,59,35,85,Standard,On Time
